NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte
"900,839,078",O-TEK CENTRAL S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"2,229",MANUFACTURA,$0.06,-$0.00,$0.09,$0.08,$0.01,"2,021"
"900,142,973",SALAMANCA OLEAGINOSAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,126,AGROPECUARIO,$0.06,$0.02,$0.09,$0.03,$0.06,"2,021"
"890,103,075",AGRO-COSTA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,530",COMERCIO,$0.06,$0.00,$0.06,$0.04,$0.02,"2,021"
"830,027,558",IMEVI LTDA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,699",SERVICIOS,$0.06,$0.00,$0.02,$0.02,$0.00,"2,021"
"900,514,134",GRUPO INTERASEO S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,"7,010",SERVICIOS,$0.06,$0.06,$0.61,$0.17,$0.44,"2,021"
"860,031,357",TECNOLOGIA INMOBILIARIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,810",SERVICIOS,$0.06,$0.03,$0.93,$0.23,$0.70,"2,021"
"800,156,664",INVERSIONES CAMPO ISLEÑO SA,SUPERSOCIEDADES,Costa Atlántica,SAN ANDRES Y PROVIDENCIA,SAN ANDRES-SAN ANDRES Y PROVIDENCIA,"5,511",SERVICIOS,$0.06,$0.01,$0.04,$0.01,$0.03,"2,021"
"900,474,794",PRICE RES S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,911",SERVICIOS,$0.06,$0.02,$0.15,$0.08,$0.07,"2,021"
"830,082,693",ARCOMAT SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,112",SERVICIOS,$0.06,$0.01,$0.03,$0.02,$0.01,"2,021"
"890,931,654",OCEANOS S.A,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,321,AGROPECUARIO,$0.06,-$0.01,$0.18,$0.08,$0.10,"2,021"
"830,039,537",AUTOMOTORES LLANO GRANDE SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,511",COMERCIO,$0.06,$0.00,$0.08,$0.03,$0.05,"2,021"
"860,010,007",HACIENDA SANTA ANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,141,AGROPECUARIO,$0.06,$0.00,$0.07,$0.04,$0.03,"2,021"
"804,014,839",INSTITUTO DEL CORAZON DE BUCARAMANGA S.A.,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,610",SERVICIOS,$0.06,$0.00,$0.07,$0.03,$0.03,"2,021"
"860,450,450",NICOMAR ELECTRONICS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,659",COMERCIO,$0.06,$0.01,$0.06,$0.02,$0.04,"2,021"
"830,078,829",INDUSTRIA CARBONIFERA DE SAMACÁ S.A.SN,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,020",SERVICIOS,$0.06,$0.01,$0.02,$0.01,$0.01,"2,021"
"900,146,231",TELEDATOS ZONA FRANCA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,220",SERVICIOS,$0.06,$0.03,$0.12,$0.01,$0.10,"2,021"
"890,310,171",INDUSTRIAS LEMBER S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"2,022",MANUFACTURA,$0.06,$0.00,$0.05,$0.03,$0.02,"2,021"
"900,636,608",INFINERA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,652",COMERCIO,$0.06,$0.00,$0.04,$0.04,$0.01,"2,021"
"804,000,044",DELTHAC UNO SEGURIDAD LTDA,SUPERVIGILANCIA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,010",SERVICIOS,$0.06,$0.00,$0.06,$0.02,$0.05,"2,021"
"901,085,146",HOLDING DEL CARIBE SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"6,613",SERVICIOS,$0.06,$0.06,$0.56,$0.01,$0.55,"2,021"
"860,090,486",HORMIGON REFORZADO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,111",CONSTRUCCIÓN,$0.06,$0.01,$0.07,$0.02,$0.05,"2,021"
"830,022,319",TRANE DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,759",COMERCIO,$0.06,$0.00,$0.06,$0.02,$0.04,"2,021"
"890,321,924",CINTAS ANDINAS DE COLOMBIA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"2,229",MANUFACTURA,$0.06,$0.00,$0.05,$0.03,$0.02,"2,021"
"830,056,418",EULEN COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,129",SERVICIOS,$0.06,$0.00,$0.03,$0.02,$0.02,"2,021"
"811,039,981",UNION MEDICAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,"1,410",MANUFACTURA,$0.06,$0.01,$0.05,$0.02,$0.04,"2,021"
"891,079,999",ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,SUPERSALUD,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,"8,610",SERVICIOS,$0.06,-$0.03,$0.16,$0.07,$0.10,"2,021"
"800,092,723",GMP PRODUCTOS QUIMICOS S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,664",COMERCIO,$0.06,$0.00,$0.04,$0.03,$0.01,"2,021"
"816,004,965",ESTATAL DE SEGURIDAD LTDA,SUPERVIGILANCIA,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"8,010",SERVICIOS,$0.06,$0.00,$0.03,$0.01,$0.01,"2,021"
"900,566,739",GELVEZ DISTRIBUCIONES SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"4,631",COMERCIO,$0.06,$0.00,$0.02,$0.00,$0.02,"2,021"
"800,027,765",PARTES Y COMPLEMENTOS PLASTICOS SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"2,229",MANUFACTURA,$0.06,$0.01,$0.06,$0.03,$0.03,"2,021"
"891,304,818",COSMOAGRO S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,"4,664",COMERCIO,$0.06,$0.01,$0.05,$0.02,$0.03,"2,021"
"900,249,983",AVICOLAS RR DEL ORIENTESAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FOMEQUE-CUNDINAMARCA,145,AGROPECUARIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,185,315",OPERADORA COLOMBIANA DE CINES S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,914",SERVICIOS,$0.06,-$0.02,$0.14,$0.13,$0.01,"2,021"
"900,527,664",AVGUST COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,664",COMERCIO,$0.06,-$0.00,$0.06,$0.05,$0.00,"2,021"
"800,130,890",DISTRIALGUSTO SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,"4,729",COMERCIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,024,852",CENTRO DE ABASTOS AGROPECUARIOS S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"4,759",COMERCIO,$0.06,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,226,901",RECICLENE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,"2,229",MANUFACTURA,$0.06,$0.01,$0.06,$0.03,$0.04,"2,021"
"802,011,276",ELECTRICOS DEL RUIZ SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,752",COMERCIO,$0.06,$0.00,$0.06,$0.03,$0.03,"2,021"
"891,408,586",LIGA CONTRA EL CANCER SECCIONAL RISARALDA,SUPERSALUD,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"8,621",SERVICIOS,$0.06,$0.01,$0.10,$0.02,$0.08,"2,021"
"901,193,481",PARRA ISAZA GRUPO INVERSIONISTA S.A.S.,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,"4,711",COMERCIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,164,335",NOVAMOTORS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CAJICA-CUNDINAMARCA,"4,511",COMERCIO,$0.06,$0.00,$0.01,$0.01,$0.01,"2,021"
"860,013,715",RECIEND SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,664",COMERCIO,$0.06,$0.00,$0.05,$0.03,$0.02,"2,021"
"900,325,248",PROEXCAR SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,033",MANUFACTURA,$0.06,$0.01,$0.04,$0.01,$0.03,"2,021"
"800,248,806",PROCAR INVERSIONES SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"4,530",COMERCIO,$0.06,$0.00,$0.04,$0.01,$0.03,"2,021"
"860,079,943",PRINTER COLOMBIANA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,"1,811",MANUFACTURA,$0.06,-$0.00,$0.07,$0.02,$0.05,"2,021"
"901,000,833",JAGUAR LAND ROVER COLOMBIA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C-BOGOTA D.C.,"4,511",COMERCIO,$0.06,$0.01,$0.02,$0.00,$0.02,"2,021"
"860,045,838",TEXTILES ASITEX SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,313",MANUFACTURA,$0.06,$0.00,$0.06,$0.02,$0.04,"2,021"
"800,236,801",COMPANIA DE VIGILANCIA Y SEGURIDAD PRIVADA ÁGUILA DE ORO DE COLOMBIA LTDA,SUPERVIGILANCIA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,010",SERVICIOS,$0.06,$0.00,$0.04,$0.01,$0.03,"2,021"
"900,136,553",QUELARIS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"4,664",COMERCIO,$0.06,$0.00,$0.05,$0.04,$0.01,"2,021"
"891,702,877",CONSTRUCTORA JIMENEZ SA,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,"4,111",CONSTRUCCIÓN,$0.06,$0.01,$0.09,$0.04,$0.05,"2,021"
"830,068,604",COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,620",COMERCIO,$0.06,$0.00,$0.02,$0.01,$0.01,"2,021"
"800,130,305",FLORES LA MANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,125,AGROPECUARIO,$0.06,$0.01,$0.04,$0.02,$0.02,"2,021"
"901,028,988",CATATUMBO AGRICOLA Y VETERINARIA SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"4,664",COMERCIO,$0.06,$0.00,$0.02,$0.02,$0.00,"2,021"
"890,936,909",DISTRIBUIDORA DE QUIMICOS S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,664",COMERCIO,$0.06,$0.01,$0.03,$0.02,$0.01,"2,021"
"890,928,717",JOSE A Y GERARDO E ZULUAGA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"4,631",COMERCIO,$0.06,$0.00,$0.04,$0.03,$0.01,"2,021"
"900,639,312",LABORATORIOS SERVIER DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,773",COMERCIO,$0.06,$0.00,$0.05,$0.03,$0.02,"2,021"
"890,906,793",LABORATORIO MÉDICO ECHAVARRÍA S.A.S,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,691",SERVICIOS,$0.06,$0.01,$0.04,$0.02,$0.02,"2,021"
"900,231,070",FRIGORIFICOS BLE LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,011",MANUFACTURA,$0.06,$0.01,$0.05,$0.02,$0.02,"2,021"
"800,051,998",CLINICA DE OFTALMOLOGIA SANDIEGO S.A,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,621",SERVICIOS,$0.06,$0.01,$0.08,$0.05,$0.03,"2,021"
"890,704,858",PRAXEDIS DE ARTUNDUAGA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,410",MANUFACTURA,$0.06,$0.01,$0.06,$0.03,$0.03,"2,021"
"800,065,539",HOTELES ROYAL S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,511",SERVICIOS,$0.06,-$0.01,$0.13,$0.11,$0.02,"2,021"
"900,866,859",AGUACLARA CAPITAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,494",SERVICIOS,$0.06,$0.05,$0.13,$0.01,$0.11,"2,021"
"900,408,220",NUEVA CLINICA SAGRADO CORAZON S.A.S,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,610",SERVICIOS,$0.06,-$0.00,$0.07,$0.04,$0.02,"2,021"
"800,060,288",INTERAMERICANA DE LICORES ESCOBAR C SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,"4,632",COMERCIO,$0.06,$0.01,$0.09,$0.03,$0.06,"2,021"
"860,032,657",PRODUCCIONES QUIMICAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"2,029",MANUFACTURA,$0.06,$0.00,$0.06,$0.04,$0.02,"2,021"
"800,138,082",BELLATELA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,641",COMERCIO,$0.06,$0.00,$0.08,$0.04,$0.04,"2,021"
"900,571,849",GREEN SERVICES AND SOLUTIONS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"6,202",SERVICIOS,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"890,312,452",ALLERS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,645",COMERCIO,$0.06,$0.00,$0.05,$0.02,$0.03,"2,021"
"800,074,112",CLINICA ZAYMA S.A.S,SUPERSALUD,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,"8,610",SERVICIOS,$0.06,$0.00,$0.03,$0.01,$0.01,"2,021"
"900,969,198",IBM CAPITAL DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,730",SERVICIOS,$0.06,$0.03,$0.29,$0.10,$0.19,"2,021"
"890,102,603",GRUPO MI CORRAL S A,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,620",COMERCIO,$0.06,$0.00,$0.02,$0.02,$0.01,"2,021"
"892,399,994",HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,SUPERSALUD,Costa Atlántica,CESAR,VALLEDUPAR-CESAR,"8,610",SERVICIOS,$0.06,-$0.08,$0.18,$0.12,$0.06,"2,021"
"800,061,357",IMPLANTES Y SISTEMAS ORTOPEDICOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,659",COMERCIO,$0.06,$0.01,$0.09,$0.03,$0.06,"2,021"
"900,454,399",ALKHORAYEF ZONA FRANCA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,659",COMERCIO,$0.06,-$0.01,$0.11,$0.10,$0.02,"2,021"
"800,232,449",DANFOSS S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,669",COMERCIO,$0.06,$0.00,$0.02,$0.01,$0.01,"2,021"
"805,025,961",QUESOS LA FLORIDA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"1,040",MANUFACTURA,$0.06,-$0.00,$0.02,$0.02,$0.01,"2,021"
"860,030,478",LOS TRES ELEFANTES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,771",COMERCIO,$0.06,$0.00,$0.12,$0.03,$0.09,"2,021"
"890,206,611",DISTRIBUIDORA RAYCO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,SANTANDER,FLORIDABLANCA-SANTANDER,"4,754",COMERCIO,$0.06,$0.00,$0.09,$0.07,$0.02,"2,021"
"901,238,919",PRODUCTOS CARNICOS FRICAR S A S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,723",MANUFACTURA,$0.06,$0.00,$0.02,$0.02,$0.00,"2,021"
"800,048,191",POLYBAN INTERNACIONAL S.A.S.,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"2,221",MANUFACTURA,$0.06,$0.00,$0.08,$0.02,$0.06,"2,021"
"890,929,487",PAECIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,290",CONSTRUCCIÓN,$0.06,$0.01,$0.04,$0.01,$0.03,"2,021"
"860,052,649",COMERCIALIZADORA DEL LLANO S.A,SUPERSOCIEDADES,Otros,META,VILLAVICENCIO-META,"1,051",MANUFACTURA,$0.06,$0.00,$0.03,$0.02,$0.02,"2,021"
"811,000,831",SENCO LATIN AMERICA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MARINILLA-ANTIOQUIA,"2,599",MANUFACTURA,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"830,095,754",ROTAM AGRO COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,664",COMERCIO,$0.06,-$0.01,$0.06,$0.06,-$0.01,"2,021"
"900,611,961",RHS ALIANZA HOMECARE IPS SAS,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,710",SERVICIOS,$0.06,$0.01,$0.09,$0.06,$0.02,"2,021"
"900,318,076",MAXIM & FISHING SOLUTIONS PROVIDE SAS,SUPERSOCIEDADES,Otros,HUILA,PALERMO-HUILA,"7,730",SERVICIOS,$0.06,$0.00,$0.06,$0.04,$0.02,"2,021"
"800,249,401",INTERNACIONAL DE CELULARES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,769",COMERCIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"891,409,006",GERMAN GAVIRIA SAS DISTRIMOTOS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"4,541",COMERCIO,$0.06,$0.00,$0.04,$0.03,$0.01,"2,021"
"839,000,356",SOCIEDAD MEDICA CLINICA MAICAO S.A,SUPERSALUD,Costa Atlántica,LA GUAJIRA,MAICAO-LA GUAJIRA,"8,610",SERVICIOS,$0.06,$0.00,$0.04,$0.03,$0.02,"2,021"
"830,056,113",PROMETEON TYRE GROUP COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,"4,530",COMERCIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"890,801,770",CASA RESTREPO SA,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"4,511",COMERCIO,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,403,279",IZZEN SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,299",SERVICIOS,$0.06,$0.04,$0.27,$0.04,$0.23,"2,021"
"800,024,390",DIME CLINICA NEUROCARDIOVASCULAR S.A,SUPERSALUD,Costa Pacífica,VALLE,CALI-VALLE,"8,610",SERVICIOS,$0.06,-$0.00,$0.05,$0.04,$0.01,"2,021"
"830,049,051",JOHNSON CONTROLS COLOMBIA LIMITADA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,669",COMERCIO,$0.06,-$0.01,$0.07,$0.07,$0.00,"2,021"
"900,331,744",CERDON SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,144,AGROPECUARIO,$0.06,$0.00,$0.02,$0.02,$0.01,"2,021"
"811,004,112",DISPARTES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GIRARDOTA -ANTIOQUIA,"4,530",COMERCIO,$0.06,$0.00,$0.05,$0.04,$0.02,"2,021"
"900,443,255",GRUPO TRINITY SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,010",SERVICIOS,$0.06,$0.06,$0.16,$0.03,$0.13,"2,021"
"900,793,253",DISTRIBUIDORA EL AMAZONAS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"1,012",MANUFACTURA,$0.06,$0.00,$0.03,$0.02,$0.01,"2,021"
"900,185,062",ESTRATEGIAS CONTACT CENTER COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,220",SERVICIOS,$0.06,$0.01,$0.02,$0.01,$0.02,"2,021"
"900,868,635",ANDEAN TOWER PARTNERS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,120",SERVICIOS,$0.06,-$0.02,$0.71,$0.56,$0.15,"2,021"
"800,006,850",E.S.E. HOSPITAL MARIO GAITAN YANGUAS DE SOACHA,SUPERSALUD,Bogotá - Cundinamarca,CUNDINAMARCA,SOACHA-CUNDINAMARCA,"8,610",SERVICIOS,$0.06,$0.01,$0.05,$0.01,$0.04,"2,021"
"800,013,736",PALMERAS DE YARIMA S.A.,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,126,AGROPECUARIO,$0.06,$0.02,$0.14,$0.04,$0.10,"2,021"
"901,245,493",CO2CERO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,210,AGROPECUARIO,$0.06,$0.00,$0.01,$0.01,$0.01,"2,021"
"811,023,371",MANE SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GUARNE -ANTIOQUIA,"2,029",MANUFACTURA,$0.06,$0.00,$0.10,$0.03,$0.07,"2,021"
"811,000,340",LABORATORIOS FUNAT SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA -ANTIOQUIA,"2,100",MANUFACTURA,$0.06,$0.00,$0.04,$0.02,$0.01,"2,021"
"805,030,454",CONINGENIERIA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,290",CONSTRUCCIÓN,$0.06,$0.00,$0.03,$0.01,$0.02,"2,021"
"900,409,587",SERVICIO DE AVIACION ALLIED COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,223",SERVICIOS,$0.06,-$0.00,$0.22,$0.08,$0.15,"2,021"
"900,091,143",EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,SUPERSALUD,Costa Pacífica,NARIÑO,PASTO-NARIÑO,"8,621",SERVICIOS,$0.06,$0.03,$0.10,$0.02,$0.08,"2,021"
"890,304,611",INDUSTRIA COLOMBIANA DE PLASTICOS SAS IMEC SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"2,229",MANUFACTURA,$0.06,$0.00,$0.04,$0.02,$0.02,"2,021"
"830,047,444",SERVICIOS ESPECIALIZADOS DE TECNOLOGIA E INFORMATICA SETI SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"6,202",SERVICIOS,$0.06,$0.00,$0.04,$0.03,$0.01,"2,021"
"810,006,056",ALMACEN Y DISTRIBUCIONES AGRICOLAS EL RUIZ S.A,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"4,664",COMERCIO,$0.06,$0.00,$0.03,$0.03,$0.01,"2,021"
"800,156,354",NATIONAL OILWELL VARCO DE COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,910,MINERO,$0.06,$0.00,$0.12,$0.02,$0.10,"2,021"
